"","Stimulus","X","Subject","Trial","Block","ACC","RT","Sex","RTlog","cTrial","condition","WordGender"
"7125","church",8069,202,34,7,1,536,"male",6.2841341610708,-0.972744681400784,"male-real","male"
"7126","church",12642,210,25,2,1,631,"male",6.44730586254121,-1.13433071170139,"none","male"
"7127","church",28311,412,40,4,1,608,"male",6.41017488196617,-0.865020661200379,"female-real","male"
"7128","church",745,102,43,4,1,738,"male",6.60394382460047,-0.811158651100176,"male-real","male"
"7129","church",12211,209,62,2,1,710,"female",6.56526497003536,-0.470032587132225,"none","male"
"7130","church",3991,108,13,2,1,611,"female",6.4150969591716,-1.3497787521022,"none","male"
"7131","church",28168,411,187,4,1,883,"male",6.78332520060396,1.77421783370956,"female-real","male"
"7132","church",8513,202,173,4,1,601,"male",6.39859493453521,1.52286178657528,"female-real","male"
"7133","church",6140,111,143,7,1,672,"female",6.51025834052315,0.984241685573252,"female-real","male"
"7134","church",1929,104,70,2,1,850,"female",6.74523634948436,-0.32640056019835,"none","male"
"7135","church",10312,206,12,7,1,577,"female",6.3578422665081,-1.36773275546894,"male-real","male"
"7136","church",3409,107,11,7,1,518,"female",6.24997524225948,-1.38568675883567,"female-real","male"
"7137","church",5229,110,32,7,1,573,"male",6.35088571671474,-1.00865268813425,"female-real","male"
"7138","church",8514,202,173,4,1,601,"male",6.39859493453521,1.52286178657528,"female-real","male"
"7139","church",5839,111,50,2,1,725,"female",6.58617165485467,-0.685480627533036,"none","male"
"7140","church",24304,405,38,4,1,596,"female",6.39024066706535,-0.900928667933847,"female-real","male"
"7141","church",18325,307,6,2,1,598,"male",6.39359075395063,-1.47545677566934,"none","male"
"7142","church",13537,211,124,7,1,911,"male",6.81454289725996,0.6431156216053,"male-real","male"
"7143","church",3410,107,11,7,1,518,"female",6.24997524225948,-1.38568675883567,"female-real","male"
"7144","church",7923,201,176,4,1,1134,"female",7.0335064842877,1.57672379667548,"female-real","male"
"7145","church",20435,310,96,7,1,417,"female",6.0330862217988,0.140403527336741,"female-real","male"
"7146","church",26611,409,36,2,1,643,"female",6.46614472423762,-0.936836674667316,"none","male"
"7147","church",8070,202,34,7,1,536,"male",6.2841341610708,-0.972744681400784,"male-real","male"
"7148","church",3429,107,17,2,1,574,"female",6.35262939631957,-1.27796273863527,"none","male"
"7149","church",12641,210,25,2,1,631,"male",6.44730586254121,-1.13433071170139,"none","male"
"7150","church",24305,405,38,4,1,596,"female",6.39024066706535,-0.900928667933847,"female-real","male"
"7151","church",28167,411,187,4,1,883,"male",6.78332520060396,1.77421783370956,"female-real","male"
"7152","church",9821,205,34,2,1,636,"female",6.45519856334012,-0.972744681400784,"none","male"
"7153","church",9820,205,34,2,1,636,"female",6.45519856334012,-0.972744681400784,"none","male"
"7154","church",818,102,66,2,1,450,"male",6.10924758276437,-0.398216573665287,"none","male"
"7155","church",2945,106,42,2,1,528,"female",6.26909628370626,-0.82911265446691,"none","male"
"7156","church",2414,105,52,7,1,622,"female",6.43294009273918,-0.649572620799567,"female-real","male"
"7157","church",20341,310,75,2,1,455,"female",6.12029741895095,-0.236630543364679,"none","male"
"7158","church",299,101,76,2,1,433,"female",6.07073772800249,-0.218676539997945,"none","male"
"7159","church",27120,410,17,2,1,630,"male",6.44571981938558,-1.27796273863527,"none","male"
"7160","church",26610,409,36,2,1,643,"female",6.46614472423762,-0.936836674667316,"none","male"
"7161","church",2392,105,48,2,1,575,"female",6.35437004079735,-0.721388634266504,"none","male"
"7162","church",1175,103,9,7,0,824,"female",6.71417052990947,-1.42159476556914,"female-real","male"
"7163","church",7999,202,12,2,1,593,"male",6.38519439899773,-1.36773275546894,"none","male"
"7164","church",25392,407,25,7,1,631,"female",6.44730586254121,-1.13433071170139,"male-real","male"
"7165","church",25394,407,25,7,1,631,"female",6.44730586254121,-1.13433071170139,"male-real","male"
"7166","church",820,102,66,2,1,450,"male",6.10924758276437,-0.398216573665287,"none","male"
"7167","church",11603,208,40,2,1,524,"female",6.26149168432104,-0.865020661200379,"none","male"
"7168","church",20619,310,178,4,1,567,"female",6.34035930372775,1.61263180340895,"male-real","male"
"7169","church",417,101,114,7,1,607,"female",6.4085287910595,0.463575587937958,"female-real","male"
"7170","church",6590,112,97,4,1,696,"male",6.54534966033442,0.158357530703475,"male-real","male"
"7171","church",8572,203,3,2,1,527,"female",6.26720054854136,-1.52931878576955,"none","male"
"7172","church",9168,204,11,7,1,587,"female",6.3750248198281,-1.38568675883567,"male-real","male"
"7173","church",3408,107,11,7,1,518,"female",6.24997524225948,-1.38568675883567,"female-real","male"
"7174","church",7597,201,64,2,1,578,"female",6.35957386867238,-0.434124580398756,"none","male"
"7175","church",12015,209,7,7,1,877,"female",6.77650699237218,-1.45750277230261,"male-real","male"
"7176","church",5065,109,173,7,1,826,"female",6.71659477352098,1.52286178657528,"female-real","male"
"7177","church",20434,310,96,7,1,417,"female",6.0330862217988,0.140403527336741,"female-real","male"
"7178","church",9822,205,34,2,1,636,"female",6.45519856334012,-0.972744681400784,"none","male"
"7179","church",13262,211,45,2,0,880,"male",6.77992190747225,-0.775250644366707,"none","male"
"7180","church",22431,402,1,2,1,831,"female",6.72262979485545,-1.56522679250302,"none","male"
"7181","church",16865,304,86,2,1,673,"male",6.51174532964473,-0.039136506330602,"none","male"
"7182","church",13263,211,45,2,0,880,"male",6.77992190747225,-0.775250644366707,"none","male"
"7183","church",9650,204,177,4,1,528,"female",6.26909628370626,1.59467780004222,"female-real","male"
"7184","church",23537,403,172,7,1,540,"female",6.29156913955832,1.50490778320855,"male-real","male"
"7185","church",21531,312,72,7,1,507,"male",6.22851100359118,-0.290492553464882,"female-real","male"
"7186","church",3428,107,17,2,1,574,"female",6.35262939631957,-1.27796273863527,"none","male"
"7187","church",26612,409,36,2,1,643,"female",6.46614472423762,-0.936836674667316,"none","male"
"7188","church",25882,408,6,2,1,623,"female",6.43454651878745,-1.47545677566934,"none","male"
"7189","church",26849,409,102,4,1,730,"female",6.59304453414244,0.248127547537146,"female-real","male"
"7190","church",5230,110,32,7,1,573,"male",6.35088571671474,-1.00865268813425,"female-real","male"
"7191","church",25393,407,25,7,1,631,"female",6.44730586254121,-1.13433071170139,"male-real","male"
"7192","church",25343,407,13,2,1,524,"female",6.26149168432104,-1.3497787521022,"none","male"
"7193","church",819,102,66,2,1,450,"male",6.10924758276437,-0.398216573665287,"none","male"
"7194","church",19973,309,163,7,1,517,"female",6.24804287450843,1.34332175290794,"female-real","male"
"7195","church",16004,302,199,4,1,618,"female",6.42648845745769,1.98966587411037,"male-real","male"
"7196","church",7596,201,64,2,1,578,"female",6.35957386867238,-0.434124580398756,"none","male"
"7197","church",6866,113,13,2,1,586,"male",6.37331978957701,-1.3497787521022,"none","male"
"7198","church",9167,204,11,7,1,587,"female",6.3750248198281,-1.38568675883567,"male-real","male"
"7199","church",298,101,76,2,1,433,"female",6.07073772800249,-0.218676539997945,"none","male"
"7200","church",10984,207,29,2,1,504,"female",6.22257626807137,-1.06251469823446,"none","male"
"7201","church",18849,307,187,4,1,490,"male",6.19440539110467,1.77421783370956,"male-real","male"
"7202","church",746,102,43,4,1,738,"male",6.60394382460047,-0.811158651100176,"male-real","male"
"7203","church",23994,404,117,7,1,685,"female",6.52941883826223,0.51743759803816,"male-real","male"
"7204","church",15247,301,132,7,1,628,"female",6.4425401664682,0.786747648539175,"female-real","male"
"7205","church",7258,113,141,7,1,612,"male",6.41673228251233,0.948333678839783,"female-real","male"
"7206","church",12210,209,62,2,1,710,"female",6.56526497003536,-0.470032587132225,"none","male"
"7207","church",11278,207,122,4,1,525,"female",6.26339826259162,0.607207614871832,"female-real","male"
"7208","church",1117,102,183,7,1,542,"male",6.29526600143965,1.70240182024262,"female-real","male"
"7209","church",10497,206,64,2,1,523,"female",6.25958146406492,-0.434124580398756,"none","male"
"7210","church",19124,308,60,4,1,585,"female",6.37161184723186,-0.505940593865693,"male-real","male"
"7211","church",13876,212,51,2,1,525,"male",6.26339826259162,-0.667526624166301,"none","male"
"7212","church",9256,204,33,2,1,556,"female",6.32076829425058,-0.990698684767518,"none","male"
"7213","church",28124,411,165,7,1,587,"male",6.3750248198281,1.37922975964141,"male-real","male"
"7214","church",28573,412,116,7,1,617,"male",6.42486902390539,0.499483594671426,"male-real","male"
"7215","church",6388,112,37,2,1,529,"male",6.2709884318583,-0.918882671300581,"none","male"
"7216","church",22142,401,82,7,1,833,"female",6.72503364216684,-0.110952519797539,"male-real","male"
"7217","church",15299,301,151,4,1,998,"female",6.90575327631146,1.12787371250713,"male-real","male"
"7218","church",9135,203,198,7,1,513,"female",6.24027584517077,1.97171187074364,"male-real","male"
"7219","church",4005,108,15,7,1,519,"female",6.25190388316589,-1.31387074536874,"female-real","male"
"7220","church",19028,308,36,2,1,635,"female",6.45362499889269,-0.936836674667316,"none","male"
"7221","church",25342,407,13,2,1,524,"female",6.26149168432104,-1.3497787521022,"none","male"
"7222","church",26338,408,133,7,1,598,"female",6.39359075395063,0.804701651905909,"male-real","male"
"7223","church",13264,211,45,2,0,880,"male",6.77992190747225,-0.775250644366707,"none","male"
"7224","church",20618,310,178,4,1,567,"female",6.34035930372775,1.61263180340895,"male-real","male"
"7225","church",23536,403,172,7,1,540,"female",6.29156913955832,1.50490778320855,"male-real","male"
"7226","church",17138,304,199,4,0,553,"male",6.31535800152233,1.98966587411037,"male-real","male"
"7227","church",5064,109,173,7,1,826,"female",6.71659477352098,1.52286178657528,"female-real","male"
"7228","church",1824,104,37,4,1,455,"female",6.12029741895095,-0.918882671300581,"male-real","male"
"7229","church",15026,301,68,2,1,783,"female",6.6631326959908,-0.362308566931819,"none","male"
"7230","church",5348,110,64,2,1,1046,"male",6.95272864462487,-0.434124580398756,"none","male"
"7231","church",25881,408,6,2,1,623,"female",6.43454651878745,-1.47545677566934,"none","male"
"7232","church",10983,207,29,2,1,504,"female",6.22257626807137,-1.06251469823446,"none","male"
"7233","church",21549,312,78,2,1,537,"male",6.28599809450886,-0.182768533264476,"none","male"
"7234","church",1506,103,111,4,0,853,"female",6.74875954749168,0.409713577837755,"male-real","male"
"7235","church",1505,103,111,4,0,853,"female",6.74875954749168,0.409713577837755,"male-real","male"
"7236","church",23978,404,109,4,1,479,"female",6.17170059741091,0.373805571104286,"female-real","male"
"7237","church",6589,112,97,4,1,696,"male",6.54534966033442,0.158357530703475,"male-real","male"
"7238","church",15735,302,80,7,1,571,"female",6.34738920965601,-0.146860526531008,"female-real","male"
"7239","church",5010,109,141,4,1,755,"female",6.62671774924902,0.948333678839783,"male-real","male"
"7240","church",2155,104,167,7,1,581,"female",6.36475075685191,1.41513776637487,"female-real","male"
"7241","church",20828,311,48,2,1,498,"male",6.21060007702465,-0.721388634266504,"none","male"
"7242","church",17791,306,27,2,1,660,"male",6.49223983502047,-1.09842270496792,"none","male"
"7243","church",18850,307,187,4,1,490,"male",6.19440539110467,1.77421783370956,"male-real","male"
"7244","church",21197,311,178,4,1,656,"male",6.48616078894409,1.61263180340895,"male-real","male"
"7245","church",11602,208,40,2,1,524,"female",6.26149168432104,-0.865020661200379,"none","male"
"7246","church",26339,408,133,7,1,598,"female",6.39359075395063,0.804701651905909,"male-real","male"
"7247","church",6864,113,13,2,1,586,"male",6.37331978957701,-1.3497787521022,"none","male"
"7248","church",6865,113,13,2,1,586,"male",6.37331978957701,-1.3497787521022,"none","male"
"7249","church",24208,405,15,2,1,551,"female",6.31173480915291,-1.31387074536874,"none","male"
"7250","church",23977,404,109,4,1,479,"female",6.17170059741091,0.373805571104286,"female-real","male"
"7251","church",15734,302,80,7,1,571,"female",6.34738920965601,-0.146860526531008,"female-real","male"
"7252","church",11178,207,84,7,0,631,"female",6.44730586254121,-0.0750445130640705,"male-real","male"
"7253","church",9255,204,33,2,1,556,"female",6.32076829425058,-0.990698684767518,"none","male"
"7254","church",5840,111,50,2,1,725,"female",6.58617165485467,-0.685480627533036,"none","male"
"7255","church",11987,208,193,7,1,488,"female",6.19031540585315,1.88194185390997,"male-real","male"
"7256","church",6141,111,143,7,1,672,"female",6.51025834052315,0.984241685573252,"female-real","male"
"7257","church",12666,210,29,7,1,889,"male",6.7900972355139,-1.06251469823446,"male-real","male"
"7258","church",9019,203,149,4,1,814,"female",6.70196036600254,1.09196570577366,"female-real","male"
"7259","church",4734,109,57,2,1,569,"female",6.34388043412633,-0.559802603965896,"none","male"
"7260","church",15300,301,151,4,1,998,"female",6.90575327631146,1.12787371250713,"male-real","male"
"7261","church",19631,309,46,2,1,507,"female",6.22851100359118,-0.757296640999973,"none","male"
"7262","church",14136,212,137,4,1,705,"male",6.55819780281227,0.876517665372846,"female-real","male"
"7263","church",1116,102,183,7,1,542,"male",6.29526600143965,1.70240182024262,"female-real","male"
"7264","church",23491,403,158,4,1,611,"female",6.4150969591716,1.25355173607427,"female-real","male"
"7265","church",9136,203,198,7,1,513,"female",6.24027584517077,1.97171187074364,"male-real","male"
"7266","church",1826,104,37,4,1,455,"female",6.12029741895095,-0.918882671300581,"male-real","male"
"7267","church",10410,206,42,4,1,704,"female",6.55677835615804,-0.82911265446691,"female-real","male"
